filename,subfolder,processor_order,bitcrush_bit_depth,bitcrush_original_sr,bitcrush_processing_date,Resampling_target_rate,Resampling_processing_time,filters_filter_type,filters_low_cutoff,filters_high_cutoff,filters_order,filters_processing_date,only_codec_codec,only_codec_opus_bitrate,only_codec_mp3_bitrate,only_codec_aac_bitrate,only_codec_gsm_bitrate,only_codec_bitrate,only_codec_highpass_filter,error
ex01_default_00012.wav,filters,,,,,,,bandpass_ellip,100,8397,5,2026-09-09 06:04:16,,,,,,,,
ex01_default_00352.wav,filters,,,,,,,lowpass_bessel,,5630,8,2026-09-09 06:04:16,,,,,,,,
ex01_default_00099.wav,filters,,,,,,,lowpass_butter,,8287,8,2026-09-09 06:04:16,,,,,,,,
ex01_default_00348.wav,filters,,,,,,,bandpass_ellip,100,5585,5,2026-09-09 06:04:17,,,,,,,,
ex01_default_emphasis_00083.wav,filters,,,,,,,lowpass_butter,,8047,8,2026-09-09 06:04:17,,,,,,,,
ex01_default_00157.wav,filters,,,,,,,bandpass_butter,100,6758,5,2026-09-09 06:04:18,,,,,,,,
ex01_default_emphasis_00065.wav,filters,,,,,,,bandpass_cheby1,100,14781,5,2026-09-09 06:04:18,,,,,,,,
ex01_default_emphasis_00029.wav,filters,,,,,,,lowpass_butter,,13646,8,2026-09-09 06:04:18,,,,,,,,
ex01_default_00308.wav,filters,,,,,,,bandpass_ellip,100,15484,5,2026-09-09 06:04:18,,,,,,,,
ex01_default_emphasis_00162.wav,filters,,,,,,,bandpass_butter,100,11538,5,2026-09-09 06:04:19,,,,,,,,
ex01_default_00268.wav,filters,,,,,,,lowpass_bessel,,8769,8,2026-09-09 06:04:19,,,,,,,,
ex01_default_essentials_00028.wav,filters,,,,,,,bandpass_bessel,100,9746,5,2026-09-09 06:04:19,,,,,,,,
ex01_default_00244.wav,filters,,,,,,,lowpass_cheby1,,9210,8,2026-09-09 06:04:19,,,,,,,,
ex01_default_00357.wav,filters,,,,,,,bandpass_bessel,100,14812,5,2026-09-09 06:04:20,,,,,,,,
ex01_default_emphasis_00098.wav,filters,,,,,,,lowpass_cheby1,,12789,8,2026-09-09 06:04:20,,,,,,,,
ex02_default_00031.wav,filters,,,,,,,bandpass_cheby2,100,14635,5,2026-09-09 06:04:20,,,,,,,,
ex01_default_00193.wav,filters,,,,,,,bandpass_ellip,100,8053,5,2026-09-09 06:04:21,,,,,,,,
ex01_default_00349.wav,filters,,,,,,,lowpass_bessel,,9177,8,2026-09-09 06:04:21,,,,,,,,
ex01_default_emphasis_00086.wav,filters,,,,,,,lowpass_bessel,,11132,8,2026-09-09 06:04:21,,,,,,,,
ex01_default_emphasis_00092.wav,filters,,,,,,,bandpass_cheby1,100,4613,5,2026-09-09 06:04:21,,,,,,,,
ex01_default_00217.wav,filters,,,,,,,bandpass_cheby2,100,9681,5,2026-09-09 06:04:21,,,,,,,,
ex01_default_00380.wav,filters,,,,,,,lowpass_cheby1,,6231,8,2026-09-09 06:04:22,,,,,,,,
ex01_default_00003.wav,filters,,,,,,,lowpass_cheby1,,14806,8,2026-09-09 06:04:22,,,,,,,,
ex01_default_emphasis_00186.wav,filters,,,,,,,bandpass_cheby2,100,14394,5,2026-09-09 06:04:23,,,,,,,,
ex01_default_emphasis_00062.wav,filters,,,,,,,lowpass_butter,,14434,8,2026-09-09 06:04:23,,,,,,,,
ex01_default_00334.wav,filters,,,,,,,bandpass_ellip,100,4559,5,2026-09-09 06:04:23,,,,,,,,
ex01_default_00146.wav,filters,,,,,,,lowpass_butter,,15917,8,2026-09-09 06:04:24,,,,,,,,
ex02_default_00029.wav,filters,,,,,,,bandpass_ellip,100,10864,5,2026-09-09 06:04:24,,,,,,,,
ex01_default_emphasis_00034.wav,filters,,,,,,,bandpass_ellip,100,5497,5,2026-09-09 06:04:24,,,,,,,,
ex01_default_00035.wav,filters,,,,,,,lowpass_butter,,5398,8,2026-09-09 06:04:24,,,,,,,,
ex01_default_00204.wav,filters,,,,,,,lowpass_ellip,,11649,8,2026-09-09 06:04:24,,,,,,,,
ex01_default_00048.wav,filters,,,,,,,lowpass_cheby1,,10159,8,2026-09-09 06:04:25,,,,,,,,
ex01_default_00288.wav,filters,,,,,,,bandpass_bessel,100,13929,5,2026-09-09 06:04:25,,,,,,,,
ex01_default_00304.wav,filters,,,,,,,bandpass_butter,100,12710,5,2026-09-09 06:04:25,,,,,,,,
ex01_default_00116.wav,filters,,,,,,,lowpass_butter,,9763,8,2026-09-09 06:04:25,,,,,,,,
ex01_default_00291.wav,filters,,,,,,,bandpass_butter,100,6961,5,2026-09-09 06:04:25,,,,,,,,
ex01_default_00101.wav,filters,,,,,,,lowpass_butter,,6875,8,2026-09-09 06:04:26,,,,,,,,
ex02_default_00021.wav,filters,,,,,,,bandpass_cheby1,100,12042,5,2026-09-09 06:04:26,,,,,,,,
ex01_default_emphasis_00031.wav,filters,,,,,,,lowpass_cheby1,,9303,8,2026-09-09 06:04:26,,,,,,,,
ex01_default_00188.wav,filters,,,,,,,bandpass_butter,100,7771,5,2026-09-09 06:04:26,,,,,,,,
ex01_default_emphasis_00041.wav,filters,,,,,,,lowpass_cheby1,,11724,8,2026-09-09 06:04:27,,,,,,,,
ex02_default_00001.wav,filters,,,,,,,bandpass_cheby1,100,4287,5,2026-09-09 06:04:27,,,,,,,,
ex01_default_00088.wav,filters,,,,,,,bandpass_ellip,100,11920,5,2026-09-09 06:04:27,,,,,,,,
ex01_default_00306.wav,filters,,,,,,,bandpass_butter,100,5651,5,2026-09-09 06:04:27,,,,,,,,
ex02_default_00030.wav,filters,,,,,,,bandpass_cheby1,100,7344,5,2026-09-09 06:04:28,,,,,,,,
ex01_default_00254.wav,filters,,,,,,,lowpass_bessel,,6317,8,2026-09-09 06:04:28,,,,,,,,
ex01_default_00235.wav,filters,,,,,,,lowpass_butter,,4854,8,2026-09-09 06:04:28,,,,,,,,
ex01_default_00144.wav,filters,,,,,,,lowpass_cheby1,,14309,8,2026-09-09 06:04:28,,,,,,,,
ex01_default_emphasis_00061.wav,filters,,,,,,,lowpass_bessel,,15210,8,2026-09-09 06:04:28,,,,,,,,
ex01_default_emphasis_00125.wav,filters,,,,,,,bandpass_cheby1,100,6534,5,2026-09-09 06:04:29,,,,,,,,
ex01_default_00203.wav,filters,,,,,,,bandpass_bessel,100,7379,5,2026-09-09 06:04:29,,,,,,,,
ex01_default_emphasis_00093.wav,filters,,,,,,,lowpass_bessel,,4714,8,2026-09-09 06:04:29,,,,,,,,
ex01_default_00276.wav,filters,,,,,,,bandpass_ellip,100,11737,5,2026-09-09 06:04:29,,,,,,,,
ex01_default_emphasis_00097.wav,filters,,,,,,,lowpass_bessel,,7373,8,2026-09-09 06:04:30,,,,,,,,
ex01_default_emphasis_00056.wav,filters,,,,,,,bandpass_butter,100,12042,5,2026-09-09 06:04:30,,,,,,,,
ex01_default_emphasis_00025.wav,filters,,,,,,,bandpass_bessel,100,13336,5,2026-09-09 06:04:30,,,,,,,,
ex01_default_00236.wav,filters,,,,,,,lowpass_butter,,12167,8,2026-09-09 06:04:30,,,,,,,,
ex01_default_00241.wav,filters,,,,,,,lowpass_butter,,13454,8,2026-09-09 06:04:30,,,,,,,,
ex01_default_emphasis_00174.wav,filters,,,,,,,bandpass_cheby1,100,5537,5,2026-09-09 06:04:30,,,,,,,,
ex01_default_00302.wav,filters,,,,,,,lowpass_bessel,,5723,8,2026-09-09 06:04:31,,,,,,,,
ex01_default_00243.wav,filters,,,,,,,lowpass_butter,,7087,8,2026-09-09 06:04:31,,,,,,,,
ex01_default_emphasis_00158.wav,filters,,,,,,,bandpass_cheby1,100,5228,5,2026-09-09 06:04:31,,,,,,,,
ex01_default_00263.wav,filters,,,,,,,lowpass_cheby1,,8106,8,2026-09-09 06:04:31,,,,,,,,
ex01_default_00176.wav,filters,,,,,,,bandpass_ellip,100,5984,5,2026-09-09 06:04:31,,,,,,,,
ex01_default_emphasis_00143.wav,filters,,,,,,,lowpass_cheby1,,4343,8,2026-09-09 06:04:31,,,,,,,,
ex01_default_00242.wav,filters,,,,,,,bandpass_cheby2,100,5801,5,2026-09-09 06:04:32,,,,,,,,
ex01_default_emphasis_00043.wav,filters,,,,,,,lowpass_bessel,,8098,8,2026-09-09 06:04:32,,,,,,,,
ex01_default_emphasis_00152.wav,filters,,,,,,,bandpass_butter,100,10283,5,2026-09-09 06:04:32,,,,,,,,
ex01_default_00163.wav,filters,,,,,,,lowpass_bessel,,13419,8,2026-09-09 06:04:32,,,,,,,,
ex01_default_00215.wav,filters,,,,,,,lowpass_ellip,,9232,8,2026-09-09 06:04:33,,,,,,,,
ex01_default_00309.wav,filters,,,,,,,bandpass_cheby2,100,4666,5,2026-09-09 06:04:33,,,,,,,,
ex01_default_emphasis_00155.wav,filters,,,,,,,lowpass_ellip,,9925,8,2026-09-09 06:04:34,,,,,,,,
ex01_default_00039.wav,filters,,,,,,,lowpass_ellip,,13164,8,2026-09-09 06:04:34,,,,,,,,
ex01_default_00138.wav,filters,,,,,,,lowpass_butter,,11253,8,2026-09-09 06:04:34,,,,,,,,
ex01_default_00124.wav,filters,,,,,,,bandpass_ellip,100,14142,5,2026-09-09 06:04:34,,,,,,,,
ex01_default_00369.wav,filters,,,,,,,lowpass_ellip,,5054,8,2026-09-09 06:04:35,,,,,,,,
ex01_default_emphasis_00146.wav,filters,,,,,,,bandpass_ellip,100,7998,5,2026-09-09 06:04:35,,,,,,,,
ex01_default_00149.wav,filters,,,,,,,bandpass_ellip,100,13725,5,2026-09-09 06:04:35,,,,,,,,
ex01_default_00049.wav,filters,,,,,,,lowpass_bessel,,9471,8,2026-09-09 06:04:35,,,,,,,,
ex01_default_00032.wav,filters,,,,,,,lowpass_bessel,,11992,8,2026-09-09 06:04:36,,,,,,,,
ex01_default_emphasis_00094.wav,filters,,,,,,,bandpass_butter,100,8106,5,2026-09-09 06:04:36,,,,,,,,
ex01_default_00106.wav,filters,,,,,,,bandpass_cheby2,100,9531,5,2026-09-09 06:04:36,,,,,,,,
ex01_default_emphasis_00075.wav,filters,,,,,,,lowpass_ellip,,15028,8,2026-09-09 06:04:37,,,,,,,,
ex01_default_essentials_00039.wav,filters,,,,,,,bandpass_cheby2,100,15609,5,2026-09-09 06:04:37,,,,,,,,
ex01_default_emphasis_00020.wav,filters,,,,,,,bandpass_butter,100,11505,5,2026-09-09 06:04:37,,,,,,,,
ex02_default_00009.wav,filters,,,,,,,bandpass_cheby1,100,13168,5,2026-09-09 06:04:37,,,,,,,,
ex01_default_00169.wav,filters,,,,,,,lowpass_ellip,,9115,8,2026-09-09 06:04:37,,,,,,,,
ex01_default_essentials_00013.wav,filters,,,,,,,bandpass_ellip,100,5257,5,2026-09-09 06:04:38,,,,,,,,
ex01_default_00328.wav,filters,,,,,,,bandpass_ellip,100,9518,5,2026-09-09 06:04:38,,,,,,,,
ex01_default_00115.wav,filters,,,,,,,bandpass_butter,100,6530,5,2026-09-09 06:04:39,,,,,,,,
ex01_default_emphasis_00002.wav,filters,,,,,,,bandpass_cheby1,100,10216,5,2026-09-09 06:04:39,,,,,,,,
ex02_default_00019.wav,filters,,,,,,,bandpass_ellip,100,8076,5,2026-09-09 06:04:39,,,,,,,,
ex01_default_emphasis_00156.wav,filters,,,,,,,lowpass_bessel,,15064,8,2026-09-09 06:04:39,,,,,,,,
ex01_default_emphasis_00007.wav,filters,,,,,,,lowpass_cheby1,,11754,8,2026-09-09 06:04:40,,,,,,,,
ex01_default_00078.wav,filters,,,,,,,bandpass_cheby2,100,14237,5,2026-09-09 06:04:40,,,,,,,,
ex01_default_00151.wav,filters,,,,,,,lowpass_bessel,,5111,8,2026-09-09 06:04:41,,,,,,,,
ex01_default_00307.wav,filters,,,,,,,lowpass_cheby1,,13278,8,2026-09-09 06:04:41,,,,,,,,
ex01_default_00338.wav,filters,,,,,,,bandpass_butter,100,11052,5,2026-09-09 06:04:41,,,,,,,,
ex01_default_00231.wav,filters,,,,,,,bandpass_ellip,100,12517,5,2026-09-09 06:04:41,,,,,,,,
ex01_default_00228.wav,filters,,,,,,,bandpass_cheby1,100,5126,5,2026-09-09 06:04:42,,,,,,,,
ex01_default_emphasis_00120.wav,filters,,,,,,,lowpass_bessel,,8407,8,2026-09-09 06:04:42,,,,,,,,
ex01_default_00310.wav,filters,,,,,,,lowpass_ellip,,10307,8,2026-09-09 06:04:42,,,,,,,,
ex01_default_00013.wav,filters,,,,,,,lowpass_ellip,,10287,8,2026-09-09 06:04:42,,,,,,,,
ex01_default_00366.wav,filters,,,,,,,bandpass_ellip,100,10493,5,2026-09-09 06:04:43,,,,,,,,
ex01_default_00214.wav,filters,,,,,,,bandpass_butter,100,14103,5,2026-09-09 06:04:43,,,,,,,,
ex01_default_00162.wav,filters,,,,,,,bandpass_bessel,100,10287,5,2026-09-09 06:04:43,,,,,,,,
ex01_default_emphasis_00032.wav,filters,,,,,,,bandpass_butter,100,5325,5,2026-09-09 06:04:43,,,,,,,,
ex01_default_00354.wav,filters,,,,,,,lowpass_bessel,,4147,8,2026-09-09 06:04:44,,,,,,,,
ex01_default_emphasis_00049.wav,filters,,,,,,,bandpass_ellip,100,4567,5,2026-09-09 06:04:45,,,,,,,,
ex01_default_emphasis_00109.wav,filters,,,,,,,bandpass_cheby1,100,9587,5,2026-09-09 06:04:45,,,,,,,,
ex01_default_00005.wav,filters,,,,,,,bandpass_butter,100,13371,5,2026-09-09 06:04:45,,,,,,,,
ex01_default_00182.wav,filters,,,,,,,bandpass_butter,100,10695,5,2026-09-09 06:04:46,,,,,,,,
ex01_default_00250.wav,filters,,,,,,,bandpass_ellip,100,5366,5,2026-09-09 06:04:46,,,,,,,,
ex01_default_emphasis_00115.wav,filters,,,,,,,bandpass_cheby2,100,6290,5,2026-09-09 06:04:46,,,,,,,,
ex01_default_emphasis_00151.wav,filters,,,,,,,lowpass_ellip,,6801,8,2026-09-09 06:04:46,,,,,,,,
ex01_default_emphasis_00003.wav,filters,,,,,,,lowpass_ellip,,10196,8,2026-09-09 06:04:47,,,,,,,,
ex01_default_emphasis_00141.wav,filters,,,,,,,bandpass_ellip,100,13376,5,2026-09-09 06:04:47,,,,,,,,
ex01_default_00287.wav,filters,,,,,,,lowpass_ellip,,11208,8,2026-09-09 06:04:47,,,,,,,,
ex01_default_00315.wav,filters,,,,,,,bandpass_ellip,100,5244,5,2026-09-09 06:04:47,,,,,,,,
ex01_default_emphasis_00084.wav,filters,,,,,,,lowpass_bessel,,11227,8,2026-09-09 06:04:47,,,,,,,,
ex01_default_00240.wav,filters,,,,,,,bandpass_ellip,100,6478,5,2026-09-09 06:04:47,,,,,,,,
ex01_default_00271.wav,filters,,,,,,,lowpass_cheby1,,15218,8,2026-09-09 06:04:48,,,,,,,,
ex01_default_emphasis_00058.wav,filters,,,,,,,bandpass_cheby1,100,4599,5,2026-09-09 06:04:48,,,,,,,,
ex01_default_00006.wav,filters,,,,,,,bandpass_bessel,100,14352,5,2026-09-09 06:04:48,,,,,,,,
ex01_default_00292.wav,filters,,,,,,,bandpass_ellip,100,4059,5,2026-09-09 06:04:48,,,,,,,,
ex01_default_emphasis_00193.wav,filters,,,,,,,bandpass_cheby2,100,12287,5,2026-09-09 06:04:49,,,,,,,,
ex01_default_00329.wav,filters,,,,,,,bandpass_ellip,100,14084,5,2026-09-09 06:04:49,,,,,,,,
ex01_default_00141.wav,filters,,,,,,,lowpass_butter,,11367,8,2026-09-09 06:04:49,,,,,,,,
ex02_default_00034.wav,filters,,,,,,,lowpass_ellip,,11281,8,2026-09-09 06:04:49,,,,,,,,
ex01_default_00323.wav,filters,,,,,,,lowpass_bessel,,6749,8,2026-09-09 06:04:50,,,,,,,,
ex01_default_00161.wav,filters,,,,,,,lowpass_cheby1,,14637,8,2026-09-09 06:04:50,,,,,,,,
ex01_default_00367.wav,filters,,,,,,,bandpass_bessel,100,4987,5,2026-09-09 06:04:50,,,,,,,,
ex01_default_00233.wav,filters,,,,,,,lowpass_ellip,,4838,8,2026-09-09 06:04:51,,,,,,,,
ex01_default_00023.wav,filters,,,,,,,lowpass_ellip,,7022,8,2026-09-09 06:04:51,,,,,,,,
ex01_default_00345.wav,filters,,,,,,,lowpass_butter,,12618,8,2026-09-09 06:04:51,,,,,,,,
ex01_default_essentials_00036.wav,filters,,,,,,,lowpass_bessel,,6106,8,2026-09-09 06:04:51,,,,,,,,
ex01_default_00269.wav,filters,,,,,,,lowpass_butter,,4376,8,2026-09-09 06:04:52,,,,,,,,
ex01_default_00178.wav,filters,,,,,,,bandpass_butter,100,12662,5,2026-09-09 06:04:52,,,,,,,,
ex01_default_00303.wav,filters,,,,,,,bandpass_ellip,100,12367,5,2026-09-09 06:04:52,,,,,,,,
ex01_default_00024.wav,filters,,,,,,,lowpass_bessel,,7073,8,2026-09-09 06:04:52,,,,,,,,
ex02_default_00006.wav,filters,,,,,,,lowpass_ellip,,15366,8,2026-09-09 06:04:52,,,,,,,,
ex01_default_emphasis_00014.wav,filters,,,,,,,lowpass_ellip,,11299,8,2026-09-09 06:04:53,,,,,,,,
ex01_default_00036.wav,filters,,,,,,,bandpass_butter,100,9777,5,2026-09-09 06:04:53,,,,,,,,
ex01_default_emphasis_00055.wav,filters,,,,,,,bandpass_bessel,100,8509,5,2026-09-09 06:04:53,,,,,,,,
ex01_default_emphasis_00113.wav,filters,,,,,,,bandpass_butter,100,10143,5,2026-09-09 06:04:53,,,,,,,,
ex01_default_00090.wav,filters,,,,,,,bandpass_bessel,100,13878,5,2026-09-09 06:04:54,,,,,,,,
ex01_default_00278.wav,filters,,,,,,,bandpass_bessel,100,7859,5,2026-09-09 06:04:54,,,,,,,,
ex01_default_emphasis_00140.wav,filters,,,,,,,lowpass_butter,,11898,8,2026-09-09 06:04:54,,,,,,,,
ex01_default_00028.wav,filters,,,,,,,lowpass_butter,,12939,8,2026-09-09 06:04:54,,,,,,,,
ex01_default_00216.wav,filters,,,,,,,lowpass_ellip,,10714,8,2026-09-09 06:04:54,,,,,,,,
ex01_default_emphasis_00129.wav,filters,,,,,,,bandpass_cheby1,100,5290,5,2026-09-09 06:04:55,,,,,,,,
ex01_default_emphasis_00191.wav,filters,,,,,,,bandpass_cheby1,100,7896,5,2026-09-09 06:04:55,,,,,,,,
ex01_default_emphasis_00142.wav,filters,,,,,,,bandpass_bessel,100,12607,5,2026-09-09 06:04:55,,,,,,,,
ex01_default_emphasis_00153.wav,filters,,,,,,,bandpass_cheby1,100,7017,5,2026-09-09 06:04:55,,,,,,,,
ex02_default_00004.wav,filters,,,,,,,bandpass_ellip,100,11900,5,2026-09-09 06:04:56,,,,,,,,
ex01_default_emphasis_00073.wav,filters,,,,,,,bandpass_ellip,100,8352,5,2026-09-09 06:04:56,,,,,,,,
ex01_default_00190.wav,filters,,,,,,,bandpass_cheby2,100,15077,5,2026-09-09 06:04:56,,,,,,,,
ex01_default_emphasis_00067.wav,filters,,,,,,,lowpass_butter,,5635,8,2026-09-09 06:04:56,,,,,,,,
ex01_default_emphasis_00100.wav,filters,,,,,,,bandpass_cheby2,100,10688,5,2026-09-09 06:04:57,,,,,,,,
ex01_default_00147.wav,filters,,,,,,,lowpass_ellip,,10109,8,2026-09-09 06:04:57,,,,,,,,
ex01_default_00120.wav,filters,,,,,,,bandpass_butter,100,15329,5,2026-09-09 06:04:57,,,,,,,,
ex01_default_00165.wav,filters,,,,,,,bandpass_ellip,100,15304,5,2026-09-09 06:04:58,,,,,,,,
ex01_default_emphasis_00108.wav,filters,,,,,,,lowpass_ellip,,6432,8,2026-09-09 06:04:58,,,,,,,,
ex01_default_emphasis_00045.wav,filters,,,,,,,bandpass_butter,100,14937,5,2026-09-09 06:04:59,,,,,,,,
ex01_default_emphasis_00161.wav,filters,,,,,,,lowpass_butter,,13507,8,2026-09-09 06:04:59,,,,,,,,
ex01_default_00184.wav,filters,,,,,,,lowpass_cheby1,,7889,8,2026-09-09 06:04:59,,,,,,,,
ex01_default_emphasis_00170.wav,filters,,,,,,,bandpass_cheby2,100,5696,5,2026-09-09 06:04:59,,,,,,,,
ex01_default_00210.wav,bitcrush,,11,48000,2026-09-09 06:05:00,,,,,,,,,,,,,,,
ex01_default_00105.wav,bitcrush,,14,48000,2026-09-09 06:05:00,,,,,,,,,,,,,,,
ex01_default_emphasis_00087.wav,bitcrush,,10,48000,2026-09-09 06:05:00,,,,,,,,,,,,,,,
ex01_default_00260.wav,bitcrush,,12,48000,2026-09-09 06:05:00,,,,,,,,,,,,,,,
ex01_default_00261.wav,bitcrush,,10,48000,2026-09-09 06:05:00,,,,,,,,,,,,,,,
ex01_default_00227.wav,bitcrush,,14,48000,2026-09-09 06:05:00,,,,,,,,,,,,,,,
ex01_default_emphasis_00131.wav,bitcrush,,13,48000,2026-09-09 06:05:00,,,,,,,,,,,,,,,
ex01_default_emphasis_00118.wav,bitcrush,,14,48000,2026-09-09 06:05:00,,,,,,,,,,,,,,,
ex01_default_00259.wav,bitcrush,,14,48000,2026-09-09 06:05:00,,,,,,,,,,,,,,,
ex01_default_essentials_00030.wav,bitcrush,,10,48000,2026-09-09 06:05:00,,,,,,,,,,,,,,,
ex02_default_00002.wav,bitcrush,,10,48000,2026-09-09 06:05:00,,,,,,,,,,,,,,,
ex01_default_00109.wav,bitcrush,,11,48000,2026-09-09 06:05:00,,,,,,,,,,,,,,,
ex01_default_00126.wav,bitcrush,,14,48000,2026-09-09 06:05:00,,,,,,,,,,,,,,,
ex01_default_emphasis_00157.wav,bitcrush,,10,48000,2026-09-09 06:05:00,,,,,,,,,,,,,,,
ex01_default_00155.wav,bitcrush,,14,48000,2026-09-09 06:05:00,,,,,,,,,,,,,,,
ex01_default_00202.wav,bitcrush,,14,48000,2026-09-09 06:05:00,,,,,,,,,,,,,,,
ex01_default_emphasis_00192.wav,bitcrush,,11,48000,2026-09-09 06:05:00,,,,,,,,,,,,,,,
ex01_default_emphasis_00135.wav,bitcrush,,10,48000,2026-09-09 06:05:00,,,,,,,,,,,,,,,
ex01_default_emphasis_00106.wav,bitcrush,,14,48000,2026-09-09 06:05:00,,,,,,,,,,,,,,,
ex01_default_essentials_00026.wav,bitcrush,,12,48000,2026-09-09 06:05:00,,,,,,,,,,,,,,,
ex01_default_00356.wav,bitcrush,,11,48000,2026-09-09 06:05:00,,,,,,,,,,,,,,,
ex01_default_00040.wav,bitcrush,,10,48000,2026-09-09 06:05:00,,,,,,,,,,,,,,,
ex01_default_00133.wav,bitcrush,,10,48000,2026-09-09 06:05:00,,,,,,,,,,,,,,,
ex01_default_00325.wav,bitcrush,,10,48000,2026-09-09 06:05:00,,,,,,,,,,,,,,,
ex01_default_00247.wav,bitcrush,,10,48000,2026-09-09 06:05:00,,,,,,,,,,,,,,,
ex01_default_emphasis_00028.wav,bitcrush,,13,48000,2026-09-09 06:05:00,,,,,,,,,,,,,,,
ex01_default_00083.wav,bitcrush,,11,48000,2026-09-09 06:05:00,,,,,,,,,,,,,,,
ex01_default_emphasis_00198.wav,bitcrush,,11,48000,2026-09-09 06:05:00,,,,,,,,,,,,,,,
ex01_default_00137.wav,bitcrush,,14,48000,2026-09-09 06:05:00,,,,,,,,,,,,,,,
ex01_default_emphasis_00137.wav,bitcrush,,11,48000,2026-09-09 06:05:00,,,,,,,,,,,,,,,
ex01_default_emphasis_00090.wav,bitcrush,,14,48000,2026-09-09 06:05:00,,,,,,,,,,,,,,,
ex01_default_00282.wav,bitcrush,,14,48000,2026-09-09 06:05:00,,,,,,,,,,,,,,,
ex01_default_emphasis_00030.wav,bitcrush,,11,48000,2026-09-09 06:05:00,,,,,,,,,,,,,,,
ex01_default_00094.wav,bitcrush,,13,48000,2026-09-09 06:05:00,,,,,,,,,,,,,,,
ex01_default_00108.wav,bitcrush,,10,48000,2026-09-09 06:05:00,,,,,,,,,,,,,,,
ex01_default_00232.wav,bitcrush,,14,48000,2026-09-09 06:05:01,,,,,,,,,,,,,,,
ex01_default_emphasis_00011.wav,bitcrush,,12,48000,2026-09-09 06:05:01,,,,,,,,,,,,,,,
ex01_default_00347.wav,bitcrush,,11,48000,2026-09-09 06:05:01,,,,,,,,,,,,,,,
ex01_default_00122.wav,bitcrush,,12,48000,2026-09-09 06:05:01,,,,,,,,,,,,,,,
ex01_default_00123.wav,bitcrush,,14,48000,2026-09-09 06:05:01,,,,,,,,,,,,,,,
ex01_default_00326.wav,bitcrush,,12,48000,2026-09-09 06:05:01,,,,,,,,,,,,,,,
ex01_default_emphasis_00076.wav,bitcrush,,13,48000,2026-09-09 06:05:01,,,,,,,,,,,,,,,
ex01_default_emphasis_00077.wav,bitcrush,,14,48000,2026-09-09 06:05:01,,,,,,,,,,,,,,,
ex01_default_00153.wav,bitcrush,,14,48000,2026-09-09 06:05:01,,,,,,,,,,,,,,,
ex01_default_00015.wav,bitcrush,,12,48000,2026-09-09 06:05:01,,,,,,,,,,,,,,,
ex01_default_emphasis_00119.wav,bitcrush,,14,48000,2026-09-09 06:05:01,,,,,,,,,,,,,,,
ex01_default_00034.wav,bitcrush,,11,48000,2026-09-09 06:05:01,,,,,,,,,,,,,,,
ex01_default_00196.wav,bitcrush,,10,48000,2026-09-09 06:05:01,,,,,,,,,,,,,,,
ex01_default_emphasis_00091.wav,bitcrush,,14,48000,2026-09-09 06:05:01,,,,,,,,,,,,,,,
ex01_default_emphasis_00004.wav,bitcrush,,11,48000,2026-09-09 06:05:01,,,,,,,,,,,,,,,
ex01_default_00266.wav,bitcrush,,14,48000,2026-09-09 06:05:01,,,,,,,,,,,,,,,
ex01_default_00026.wav,bitcrush,,10,48000,2026-09-09 06:05:01,,,,,,,,,,,,,,,
ex01_default_00143.wav,bitcrush,,10,48000,2026-09-09 06:05:01,,,,,,,,,,,,,,,
ex01_default_emphasis_00167.wav,bitcrush,,11,48000,2026-09-09 06:05:01,,,,,,,,,,,,,,,
ex01_default_00174.wav,bitcrush,,12,48000,2026-09-09 06:05:01,,,,,,,,,,,,,,,
ex01_default_emphasis_00138.wav,bitcrush,,10,48000,2026-09-09 06:05:01,,,,,,,,,,,,,,,
ex01_default_00037.wav,bitcrush,,11,48000,2026-09-09 06:05:01,,,,,,,,,,,,,,,
ex01_default_00051.wav,bitcrush,,10,48000,2026-09-09 06:05:01,,,,,,,,,,,,,,,
ex01_default_emphasis_00042.wav,bitcrush,,13,48000,2026-09-09 06:05:01,,,,,,,,,,,,,,,
ex01_default_00134.wav,bitcrush,,10,48000,2026-09-09 06:05:01,,,,,,,,,,,,,,,
ex01_default_00320.wav,bitcrush,,10,48000,2026-09-09 06:05:01,,,,,,,,,,,,,,,
ex01_default_00222.wav,bitcrush,,14,48000,2026-09-09 06:05:01,,,,,,,,,,,,,,,
ex01_default_emphasis_00038.wav,bitcrush,,11,48000,2026-09-09 06:05:01,,,,,,,,,,,,,,,
ex01_default_emphasis_00110.wav,bitcrush,,11,48000,2026-09-09 06:05:01,,,,,,,,,,,,,,,
ex01_default_00312.wav,bitcrush,,10,48000,2026-09-09 06:05:01,,,,,,,,,,,,,,,
ex01_default_emphasis_00021.wav,bitcrush,,13,48000,2026-09-09 06:05:01,,,,,,,,,,,,,,,
ex01_default_00199.wav,bitcrush,,11,48000,2026-09-09 06:05:01,,,,,,,,,,,,,,,
ex01_default_emphasis_00017.wav,bitcrush,,11,48000,2026-09-09 06:05:01,,,,,,,,,,,,,,,
ex01_default_essentials_00037.wav,bitcrush,,10,48000,2026-09-09 06:05:01,,,,,,,,,,,,,,,
ex01_default_emphasis_00145.wav,bitcrush,,13,48000,2026-09-09 06:05:01,,,,,,,,,,,,,,,
ex01_default_00362.wav,bitcrush,,10,48000,2026-09-09 06:05:01,,,,,,,,,,,,,,,
ex01_default_00113.wav,bitcrush,,14,48000,2026-09-09 06:05:01,,,,,,,,,,,,,,,
